X,Y,fid,thanjavur_dem_250,rainfall_250m,thanjavur_kfactor_250m,soil_moisture_250m,thanjavur_ndvi_250m,sand_thanjavur_250m,lulc_250m,slope_250m,clay_thanjavur_250m,soil_loss_thanjavur
78.7713454831158,10.8183001470163,1,65,0,0.02064,0,0.01272,387,50,89.97913,366,0
78.7804868262647,10.8183660252026,2,66,0,0.02146,0,-0.13369,368,40,87.99133,372,0
78.7896282282868,10.8184316331443,3,64,0,0.02373,7.56784,-0.0684,367,40,89.15643,384,0
78.7987696889401,10.8184969708332,4,61,0,0.02412,7.57283,-0.03716,367,40,88.86546,364,0
78.8079112079827,10.8185620382611,5,60,0,0.02404,7.57782,-0.14017,373,40,86.83707,373,0
78.8170527851725,10.8186268354198,6,64,0,0.02325,7.58281,-0.15926,371,40,85.22062,389,0
78.8261292579909,10.8277289232291,7,52,0,0.02343,8.02087,-0.09241,373,40,83.13911,380,0
78.8261944202676,10.8186913623013,8,63,0,0.02348,7.5878,-0.08354,374,40,87.71654,387,0
78.835271224259,10.8277932347519,9,60,0,0.02238,8.03022,-0.18248,366,40,86.35327,375,0
78.835336113026,10.8187556188973,10,63,0,0.02378,7.67341,-0.27651,385,40,83.87224,371,0
78.8444132479568,10.8278572757501,11,59,0,0.01994,8.04046,-0.05242,362,40,88.40363,367,0
78.8444778632057,10.8188196051998,12,61,0,0.02392,7.76239,-0.08562,380,20,83.43143,381,0
78.8535553288423,10.8279210462158,13,60,131.132,0.01954,8.05068,-0.10685,206,20,89.98799,207,9.79173
78.8536196705648,10.8188833212008,14,60,133.03561,0.02192,7.85025,-0.3376,362,40,87.70951,377,22.41714
78.8536839553501,10.8098455905283,15,59,134.93754,0.01863,7.29548,-0.24996,375,40,89.12234,366,18.07713
78.8537481832062,10.8008078542027,16,61,137.14592,0.02484,6.74199,-0.06014,369,50,82.67446,382,16.44755
78.8538123541415,10.7917701122286,17,70,140.25562,0.02498,6.18979,-0.34317,371,40,89.19183,358,27.07712
78.8538764681642,10.7827323646105,18,68,143.39664,0.02363,5.63888,-0.21718,366,40,87.79594,365,23.71087
78.8539405252824,10.773694611353,19,29,146.56893,0.02537,5.08925,-0.09265,367,40,52.76484,361,17.37997
78.854132355293,10.7465813177894,20,62,155.09229,0.01852,3.44806,-0.08812,359,40,85.26325,349,17.90162
78.8541961848758,10.7375435420196,21,71,157.44653,0.01975,2.90355,-0.08135,381,40,89.66682,337,19.34339
78.8542599575952,10.7285057606331,22,71,159.80853,0.0199,2.57554,-0.25589,376,40,84.58226,341,22.84059
78.8543236734594,10.7194679736344,23,76,162.17825,0.0168,2.29891,0.18017,287,20,86.22101,269,7.69118
78.8543873324765,10.7104301810282,24,81,164.52502,0.02014,2.02097,-0.0811,377,20,88.95612,328,12.36479
78.8544509346547,10.7013923828188,25,83,166.81254,0.02501,1.74173,-0.07928,384,40,87.24081,342,25.86405
78.8626333417818,10.8370223197305,26,58,399.85568,0.01854,7.22783,-0.16532,374,40,89.57766,357,49.69759
78.8626974666733,10.8279845461409,27,58,401.75287,0.0169,8.06088,-0.17357,0,80,89.96767,0,13.75404
78.8627615348613,10.8189467668923,28,59,403.64838,0.0191,7.937,-0.26338,366,40,88.10458,357,56.0064
78.8628255463539,10.8099089819893,29,60,405.54222,0.02151,7.47407,-0.39812,366,40,84.71131,371,69.7933
78.8628895011594,10.8008711914363,30,65,408.33048,0.02174,7.01241,-0.12876,359,20,89.93962,369,34.58934
78.862953399286,10.7918333952379,31,65,413.78585,0.0239,6.55204,-0.29553,376,20,88.29871,353,44.20829
78.863017240742,10.7827955933986,32,64,419.27241,0.01972,6.09295,-0.33408,378,40,85.40129,346,63.19972
78.8630810255353,10.773757785923,33,53,424.79011,0.02159,5.63514,-0.01498,378,40,79.25079,355,52.33492
78.8632084251672,10.7556821540811,34,67,435.18958,0.01925,4.72334,-0.17648,364,40,85.67172,350,56.50723
78.8632720400221,10.7466443297238,35,69,438.20904,0.01772,4.26935,0.02176,360,30,59.11715,348,35.82067
78.8633355982471,10.7376064997483,36,72,441.23621,0.02043,3.81663,-0.07123,380,40,88.71629,331,55.53041
78.8633990998504,10.7285686641592,37,73,444.2711,0.01896,3.43099,-0.14926,379,40,85.91883,336,55.50015
78.8634625448402,10.719530822961,38,75,447.31369,0.0194,3.06094,-0.12361,345,40,82.23482,302,55.44245
78.8635259332246,10.7104929761583,39,79,450.28159,0.01967,2.6896,-0.15351,381,40,88.60632,331,58.76502
78.8635892650116,10.7014551237556,40,82,453.07503,0.02077,2.31695,-0.05271,380,20,89.96561,330,34.19189
78.8636525402095,10.6924172657575,41,85,455.87382,0.02123,1.94301,-0.02782,381,40,89.54492,324,57.21767
78.8717758101013,10.8370856031128,42,56,670.48466,0.01965,7.23643,-0.08991,366,40,83.67116,365,81.94664
78.8718396612079,10.8280477755175,43,57,672.37374,0.02168,8.07106,-0.0523,265,80,89.48284,270,26.47972
78.871903455853,10.8190099422664,44,58,674.26115,0.02082,8.02265,-0.27859,363,40,89.1984,371,103.26708
78.8719671940449,10.8099721033638,45,64,676.14689,0.01942,7.65155,-0.01528,367,60,88.73631,372,38.33958
78.8720308757916,10.8009342588145,46,66,679.48666,0.02591,7.28173,-0.17587,355,10,89.31284,362,47.64851
78.8720945011013,10.7918964086228,47,62,687.28773,0.01984,6.91318,-0.23468,373,40,86.81669,347,96.68129
78.8721580699822,10.7828585527933,48,62,695.11986,0.01961,6.54591,-0.28356,383,40,87.27772,341,100.49545
78.8722215824426,10.7738206913307,49,63,702.98299,0.01997,6.17991,-0.1113,373,20,88.42109,352,53.8232
78.8722850384904,10.7647828242393,50,66,710.87709,0.02537,5.81519,-0.11225,375,20,88.78162,352,69.2338
78.8723484381338,10.7557449515237,51,68,717.62519,0.02512,5.45173,-0.21987,371,40,83.68404,344,125.50838
78.872411781381,10.7467070731886,52,71,721.31761,0.01983,5.08954,-0.06482,369,30,89.81454,336,87.63299
78.8724750682401,10.7376691892383,53,74,725.01773,0.02111,4.72862,-0.13881,375,40,87.96388,321,100.21438
78.8725382987192,10.7286312996776,54,76,728.72552,0.02011,4.28755,0.03181,378,80,86.03283,327,24.40866
78.8726014728265,10.7195934045108,55,76,732.44098,0.01872,3.82409,-0.2527,384,40,86.7344,326,98.62162
78.8726645905699,10.7105555037425,56,78,736.03202,0.01949,3.35934,-0.14555,384,20,87.26592,322,56.63947
78.8727276519577,10.7015175973773,57,81,739.33138,0.02099,2.89329,-0.19743,389,40,89.00601,320,106.88397
78.8727906569979,10.6924796854198,58,84,742.63607,0.01986,2.42595,-0.18398,383,40,87.59007,326,100.33987
78.8728536056985,10.6834417678744,59,90,745.94608,0.02156,1.95732,-0.05348,386,40,88.67849,304,97.43195
78.8809183348904,10.8371486157075,60,56,941.11365,0.02171,7.24502,-0.10099,370,40,89.74783,375,129.4285
78.880981912204,10.8281107343377,61,57,942.99462,0.01722,8.08123,-0.10102,0,80,89.19246,0,30.85151
78.8810454332981,10.819072847315,62,63,944.87392,0.01958,8.10719,-0.09113,364,20,86.69998,359,69.53182
78.881108898181,10.810034954644,63,62,946.75157,0.01971,7.82792,-0.18188,368,40,88.47839,364,126.84337
78.8811723068607,10.8009970563293,64,61,950.61446,0.02179,7.54993,-0.13715,360,40,88.39321,366,135.43111
78.8812356593454,10.7919591523753,65,61,960.76126,0.01992,7.27322,-0.07765,371,40,87.44827,353,118.51752
78.8812989556432,10.7829212427867,66,61,970.93897,0.02228,6.99777,0.02789,377,40,88.85863,345,120.97259
78.8813621957623,10.7738833275679,67,63,981.14757,0.02131,6.72359,-0.22982,370,40,89.24133,354,147.96088
78.8814253797107,10.7648454067235,68,66,991.38699,0.02206,6.45067,-0.09242,376,30,89.55943,351,137.45366
78.8814885074966,10.755807480258,69,67,1000.05261,0.02475,6.17902,-0.32938,371,40,86.71046,346,188.90607
78.881551579128,10.7467695481759,70,71,1004.41801,0.02097,5.90863,-0.13466,381,40,89.43349,315,137.49052
78.8816145946131,10.7377316104819,71,76,1008.79108,0.02214,5.6395,-0.10953,378,10,88.25246,309,56.99037
78.8816775539599,10.7286936671803,72,79,1013.17178,0.02177,5.14524,-0.05554,381,20,89.415,309,80.36602
78.8817404571765,10.7196557182758,73,82,1017.56012,0.02048,4.58836,-0.05621,377,40,89.04243,316,126.59965
78.881803304271,10.7106177637729,74,78,1021.7763,0.02086,4.0302,-0.13679,387,40,83.52422,319,138.2189
78.8818660952514,10.7015798036761,75,82,1025.58159,0.02094,3.47075,-0.16937,387,40,89.0036,312,144.4444
78.8819288301257,10.69254183799,76,83,1029.39218,0.02071,2.91001,-0.04738,381,60,86.64786,321,64.09342
78.8819915089021,10.6835038667191,77,87,1033.20807,0.0218,2.34798,-0.0293,382,40,89.71337,310,133.38126
78.8820541315885,10.6744658898679,78,90,1037.02925,0.02232,1.78468,-0.00525,360,20,87.80571,323,80.2372
78.8899975564093,10.846249286766,79,55,1209.86811,0.01843,6.41582,-0.18256,385,40,86.9054,363,151.45903
78.8900609159071,10.8372113575069,80,58,1211.74263,0.02035,7.25358,-0.13077,305,80,89.48734,284,48.13431
78.8901242194195,10.8281734225934,81,59,1213.61549,0.01966,8.09137,-0.21229,324,80,89.94408,325,49.93009
78.8901874669544,10.8191354820303,82,58,1215.48669,0.02031,8.19061,-0.20028,349,40,85.11591,353,169.65771
78.8902506585202,10.8100975358219,83,58,1217.35624,0.02281,8.00319,-0.38269,364,40,86.26257,368,220.31413
78.8903137941248,10.8010595839729,84,59,1221.71389,0.02018,7.81703,-0.3438,367,40,89.54453,343,190.5753
78.8903768737763,10.7920216264877,85,60,1234.20643,0.02027,7.63214,-0.06029,386,60,89.14292,331,76.31326
78.8904398974829,10.7829836633709,86,61,1246.72976,0.01961,7.44852,-0.02982,380,40,89.83968,331,144.86324
78.8905028652526,10.773945694627,87,61,1259.28384,0.02031,7.26616,-0.21783,367,40,85.84054,347,178.58685
78.8905657770936,10.7649077202605,88,64,1271.86862,0.01923,7.08505,-0.40921,370,40,88.17794,348,198.1526
78.8906286330138,10.755869740276,89,69,1282.47186,0.01925,6.90521,-0.05054,373,50,89.52957,337,119.3743
78.8906914330214,10.746831754678,90,73,1287.51025,0.02094,6.72662,-0.08189,378,40,89.84549,318,167.84079
78.8907541771244,10.737793763471,91,77,1292.55626,0.02148,6.54929,-0.02078,373,20,89.72108,312,97.82976
78.8908168653308,10.7287557666597,92,80,1297.60989,0.02164,6.00404,-0.05929,376,10,88.31039,317,68.43118
78.8908794976487,10.7197177642484,93,82,1302.67112,0.02063,5.35375,-0.08653,376,10,88.19183,317,67.14728
78.8909420740861,10.7106797562417,94,84,1307.51443,0.02146,4.70217,-0.02922,381,40,88.44172,322,166.0545
78.8910045946511,10.7016417426442,95,83,1311.82565,0.02164,4.04931,-0.10059,380,40,87.39195,316,179.49088
78.8910670593516,10.6926037234604,96,86,1316.14215,0.02123,3.39517,-0.10508,376,40,88.58894,325,177.62708
78.8911294681957,10.6835656986949,97,89,1320.46393,0.02237,2.73975,-0.07427,366,20,88.63815,325,109.49167
78.8911918211913,10.6745276683521,98,94,1324.79097,0.02169,2.08306,0.0372,362,40,84.70876,334,158.31563
78.8912541183465,10.6654896324367,99,97,1241.33038,0.02075,1.42509,0.02324,365,40,89.38248,334,144.76753
78.899140467463,10.8463118110775,100,55,1333.04649,0.01644,6.42279,-0.08512,67,40,89.98112,60,136.81802
78.8992035529094,10.8372738285028,101,55,1333.0923,0.01923,7.26213,-0.32329,375,40,87.14452,344,194.82692
78.8992665826124,10.828235840277,102,60,1333.13807,0.02048,8.10149,-0.06798,358,10,89.70761,359,67.10001
78.89932955658,10.8191978464044,103,58,1333.1838,0.01984,8.27293,-0.28407,352,40,83.75666,356,193.88066
78.8993924748205,10.8101598468897,104,57,1333.22949,0.02084,8.17735,-0.19111,360,40,87.89848,350,190.21205
78.8994553373419,10.8011218417374,105,57,1335.89526,0.02253,8.08303,-0.12329,365,40,86.9582,346,194.12788
78.8995181441522,10.792083830952,106,58,1347.39516,0.02022,7.98997,-0.10272,368,40,88.56691,336,172.79095
78.8995808952595,10.783045814538,107,59,1358.89251,0.01986,7.89817,-0.49798,381,40,87.49905,335,232.36307
78.8996435906718,10.7740077925,108,61,1370.38733,0.02004,7.80762,-0.33125,376,40,87.72069,335,210.10889
78.8997062303972,10.7649697648424,109,62,1381.87962,0.01909,7.71833,-0.10659,375,40,89.84862,340,167.9931
78.8997688144437,10.7559317315699,110,65,1391.15786,0.01944,7.63029,-0.02689,374,40,89.41396,327,159.79449
78.8998313428194,10.7468936926869,111,68,1394.10203,0.0209,7.54351,-0.2088,376,10,87.99016,317,80.99046
78.8998938155322,10.737855648198,112,71,1397.03664,0.02114,7.45798,-0.2578,354,40,88.74345,304,213.64368
78.8999562325902,10.7288175981077,113,75,1399.96171,0.02024,6.86397,-0.15159,374,40,86.50674,323,187.30095
78.9000185940014,10.7197795424206,114,79,1402.87726,0.02247,6.12025,-0.02528,378,40,89.44909,317,185.9211
78.9000808997737,10.7107414811411,115,82,1405.58462,0.02221,5.37526,-0.03283,376,20,89.95827,322,111.28493
78.9001431499153,10.7017034142738,116,85,1407.79619,0.02182,4.629,-0.04072,384,20,88.4953,317,110.31233
78.9002053444339,10.6926653418232,117,86,1410.00101,0.02487,3.88146,-0.13489,381,40,87.62157,311,228.72136
78.9002674833377,10.6836272637939,118,90,1412.1991,0.02607,3.13264,-0.04188,375,40,89.09776,310,220.6967
78.9003295666345,10.6745891801904,119,95,1414.39047,0.02167,2.38255,-0.0253,369,60,88.59705,319,90.38769
78.9003915943324,10.6655510910172,120,93,1324.81767,0.02133,1.6312,-0.04359,369,40,88.13704,325,169.56265
78.9082834342682,10.8463740643467,121,57,1339.68922,0.02222,6.42974,-0.12303,376,40,89.07578,352,192.35158
78.908346245655,10.8373360286876,122,54,1339.73483,0.0199,7.27066,-0.21841,370,40,88.52151,349,186.78435
78.9084090015405,10.8282979873804,123,56,1339.78041,0.01827,8.1116,-0.11833,354,40,89.38486,358,157.46025
78.9084717019328,10.8192599404295,124,56,1339.82594,0.02112,8.35414,-0.07729,350,80,89.20689,350,52.61335
78.90853434684,10.8102218878395,125,56,1339.87143,0.02517,8.3504,-0.03801,368,40,83.01184,360,199.49663
78.9085969362701,10.801183829615,126,56,1342.42726,0.02315,8.34791,-0.06759,357,40,87.60409,351,190.6367
78.9086594702311,10.7921457657604,127,57,1353.7443,0.02038,8.34668,-0.06358,368,40,73.0514,338,159.36455
78.908721948731,10.7831076962803,128,58,1365.05881,0.02067,8.34671,-0.13794,360,40,87.66424,323,184.5011
78.9087843717779,10.7740696211791,129,59,1376.37079,0.02059,8.34798,-0.29134,373,40,86.47277,335,210.04356
78.9088467393797,10.7650315404615,130,65,1387.68026,0.02059,8.3505,-0.01939,373,60,88.39549,338,83.76084
78.9089090515445,10.755993454132,131,66,1396.69691,0.01557,8.35428,0.01845,375,20,87.67986,323,73.59157
78.9089713082802,10.746955362195,132,68,1398.94433,0.02144,8.3593,-0.17739,380,40,87.65231,311,202.9937
78.9090335095948,10.7379172646551,133,71,1401.18223,0.01884,8.36556,-0.07034,229,20,89.98281,189,97.51835
78.9090956554964,10.7288791615169,134,73,1403.41065,0.02222,7.72501,-0.25845,377,40,85.73921,315,224.92477
78.9091577459929,10.7198410527848,135,75,1405.62957,0.01801,6.88788,0.04714,253,20,24.19312,218,26.11423
78.9092197810922,10.7108029384633,136,78,1407.70159,0.02086,6.04947,0.00566,385,40,87.81446,321,167.81604
78.9092817608022,10.7017648185571,137,84,1409.41826,0.02232,5.2098,0.07204,381,40,88.68835,313,167.88203
78.9093436851311,10.6927266930707,138,89,1411.12821,0.02122,4.36885,-0.02365,385,40,82.1195,319,174.17719
78.9094055540866,10.6836885620085,139,93,1412.83146,0.02496,3.52664,-0.07771,379,40,89.97599,311,218.69781
78.9094673676767,10.6746504253751,140,99,1414.528,0.02023,2.68316,-0.02054,382,40,86.24165,310,167.56892
78.9173638639963,10.8554741294287,141,57,1125.86566,0.01731,5.5932,-0.28557,326,40,89.98486,299,144.15483
78.9174264565826,10.8464360465659,142,55,1346.33196,0.02695,6.43544,-0.43775,370,10,88.54557,369,120.00212
78.9174889939018,10.8373979580535,143,54,1346.37737,0.02464,7.27768,-0.35153,335,40,88.53836,377,257.90472
78.9175514759619,10.8283598638959,144,55,1346.42274,0.01938,8.11992,-0.00648,358,40,89.88182,354,151.14253
78.9176139027708,10.8193217640978,145,57,1346.46807,0.01944,8.42438,-0.17347,349,10,88.03716,342,70.63403
78.9176762743366,10.8102836586636,146,55,1346.51336,0.0256,8.5,-0.2146,361,20,89.57595,351,144.54564
78.9177385906674,10.8012455475979,147,55,1348.96146,0.02571,8.57562,-0.47203,366,40,84.743,352,292.14871
78.917800851771,10.7922074309052,148,55,1360.09564,0.0214,8.65124,-0.25237,373,40,87.98038,347,209.58138
78.9178630576556,10.7831693085899,149,56,1371.2273,0.01988,8.72686,-0.27634,360,40,87.6927,330,200.00749
78.917925208329,10.7741311806567,150,59,1382.35645,0.02081,8.80247,-0.13208,367,40,85.99989,323,186.79535
78.9179873037992,10.7650930471101,151,63,1393.48309,0.02152,8.87809,-0.20596,370,40,88.2071,335,207.98189
78.9180493440743,10.7560549079544,152,67,1402.24432,0.02174,8.95371,-0.02851,372,30,88.87427,319,180.34027
78.9181113291621,10.7470167631944,153,71,1403.79498,0.02251,9.02933,-0.02475,370,20,88.45817,315,111.74382
78.9181732590706,10.7379786128345,154,73,1405.33618,0.0225,9.10495,-0.00364,370,50,89.0209,320,146.0439
78.9182351338078,10.7289404568793,155,75,1406.86792,0.02073,8.42337,-0.07145,375,10,89.98021,320,71.92898
78.9182969533815,10.7199022953331,156,77,1408.39022,0.02,7.5055,-0.04738,374,60,87.58203,329,84.76195
78.9183587177998,10.7108641282007,157,80,1409.82448,0.02011,6.58763,-0.0435,381,20,89.37614,330,102.14731
78.9184204270705,10.7018259554865,158,84,1411.04624,0.0198,5.66977,0.04782,377,40,88.75353,330,152.98236
78.9184820812016,10.6927877771951,159,86,1412.26131,0.01996,4.7519,0.02064,378,20,89.96805,315,95.31741
78.9185436802009,10.6837495933309,160,92,1413.46971,0.02091,3.83403,-0.0132,374,60,89.76241,314,86.13795
78.9186052240763,10.6747114038985,161,95,1414.67144,0.02087,2.91616,0.03981,373,20,84.79288,322,97.35177
78.9264448425942,10.8645740230521,162,51,857.50544,0.02268,4.74586,-0.28644,381,20,89.97778,365,86.3774
78.9265072158957,10.8555358932152,163,56,1129.77167,0.01715,5.5881,-0.23964,308,40,89.96252,303,138.16362
78.9265695341643,10.8464977577271,164,54,1352.97469,0.01884,6.43034,-0.4795,335,40,87.39072,368,216.65991
78.9266317974078,10.8374596165925,165,57,1353.0199,0.02556,7.27259,-0.1446,344,10,89.49198,374,91.11299
78.9266940056343,10.8284214698158,166,55,1353.06508,0.01865,8.11483,-0.12868,351,40,84.88173,362,163.00551
78.9267561588518,10.8193833174016,167,54,1353.11021,0.0192,8.42392,-0.35869,347,40,80.96962,362,199.84688
78.9268182570683,10.8103451593542,168,54,1353.1553,0.01821,8.49954,-0.24248,348,40,85.7148,355,175.48285
78.9268803002918,10.8013069956784,169,55,1355.49786,0.0204,8.57516,0.05165,359,40,84.99664,351,150.14186
78.9269422885301,10.7922688263786,170,55,1366.44918,0.01948,8.65078,-0.19626,370,10,89.88229,349,73.271
78.9270042217913,10.7832306514593,171,56,1377.398,0.02345,8.7264,-0.09421,363,40,88.46577,343,203.2662
78.9270661000832,10.774192470925,172,61,1388.34431,0.02057,8.80202,-0.09134,363,20,88.76092,333,107.56879
78.9271279234139,10.7651542847802,173,64,1399.28812,0.01983,8.87764,-0.20857,371,10,88.75515,341,77.16824
78.9271896917913,10.7561160930296,174,64,1407.80009,0.02199,8.95326,-0.07546,373,40,87.53879,326,191.28534
78.9272514052232,10.7470778956775,175,66,1408.65399,0.02263,9.02888,-0.18675,376,10,89.69279,317,87.05062
78.9273130637177,10.7380396927286,176,67,1409.49847,0.02155,9.1045,-0.29111,375,40,84.96815,334,224.48889
78.9273746672825,10.7290014841872,177,70,1410.33353,0.02166,8.42886,-0.24881,367,40,88.83535,330,219.45819
78.9274362159257,10.7199632700581,178,73,1411.1592,0.02167,7.51099,-0.36106,367,40,85.43938,349,238.46988
78.927497709655,10.7109250503456,179,77,1411.95328,0.01955,6.59312,-0.13666,377,30,86.58226,330,180.09274
78.9275591484784,10.7018868250543,180,80,1412.68013,0.01776,5.67525,0.02287,368,20,50.0498,331,59.89659
78.9276205324038,10.6928485941888,181,86,1413.40032,0.01869,4.75737,0.22309,372,20,81.19793,317,69.77464
78.927681861439,10.6838103577535,182,90,1414.11386,0.0214,3.8395,-0.00643,369,40,85.8429,320,174.63687
78.927743135592,10.6747721157529,183,95,1414.82076,0.02639,2.92163,-0.14101,368,40,85.52794,315,244.10747
78.9278043548704,10.6657338681917,184,89,1329.37048,0.02757,2.00375,-0.01901,365,20,83.92638,317,127.96682
78.9278655192822,10.6566956150743,185,113,1044.57586,0.02356,1.08588,-0.0153,378,30,88.5508,315,143.6763
78.9355263705625,10.8736737445204,186,50,586.47146,0.0185,3.8985,-0.22757,375,60,89.32093,381,38.30574
78.9355885240947,10.864635567939,187,54,860.05732,0.02438,4.74075,-0.35912,366,10,89.79693,359,65.59896
78.9356506228281,10.8555973857049,188,55,1133.66149,0.01645,5.583,-0.15248,44,10,89.46456,45,49.46472
78.9357126667709,10.8465591978228,189,53,1359.61742,0.01907,6.42525,-0.34859,335,40,88.67632,377,201.15141
78.9357746559307,10.8375210042971,190,53,1359.66244,0.02469,7.26749,-0.31618,327,40,87.68831,379,253.94649
78.9358365903158,10.8284828051323,191,53,1359.70741,0.01974,8.10974,-0.08154,348,40,85.4426,381,166.37268
78.9358984699339,10.819444600333,192,53,1359.75234,0.01904,8.42347,-0.2064,366,40,86.06339,358,179.11125
78.9359602947931,10.8104063899036,193,56,1359.79724,0.02028,8.49909,-0.23721,343,50,89.98127,357,157.01472
78.9360220649013,10.8013681738488,194,53,1362.03647,0.0212,8.57471,-0.24389,351,40,88.75182,349,206.61806
78.9360837802663,10.7923299521729,195,53,1372.80493,0.02049,8.65033,0.03649,369,40,85.90728,343,155.42076
78.9361454408962,10.7832917248805,196,57,1383.57089,0.02172,8.72595,-0.01982,359,40,87.77908,358,176.16171
78.9362070467988,10.7742534919762,197,59,1394.33436,0.02541,8.80156,-0.25942,369,40,87.82925,344,256.44403
78.936268597982,10.7652152534644,198,62,1405.09534,0.02065,8.87718,-0.23493,366,40,88.83282,354,206.13034
78.9363300944537,10.7561770093497,199,64,1413.36422,0.01965,8.9528,-0.15287,367,20,86.55135,345,110.2436
78.9363915362219,10.7471387596366,200,65,1413.52136,0.01847,9.02842,0.14334,370,10,69.10645,339,47.11399
78.9364529232943,10.7381005043295,201,69,1413.66911,0.02112,9.10404,-0.24863,370,40,88.46888,346,214.43507
78.936514255679,10.7290622434331,202,70,1413.80749,0.01975,8.43435,-0.15113,371,60,89.54141,341,92.48058
78.9365755333836,10.7200239769519,203,73,1413.93651,0.02088,7.51648,-0.15255,373,40,86.53084,348,195.3188
78.9366367564161,10.7109857048903,204,75,1414.08799,0.01947,6.5986,-0.12805,376,40,87.43638,335,178.50285
78.9366979247844,10.7019474272528,205,80,1414.31992,0.01926,5.68073,-0.04088,369,40,88.5004,341,163.06259
78.9367590384962,10.6929091440441,206,88,1414.54523,0.02115,4.76285,-0.01138,370,20,89.53893,328,104.45148
78.9368200975595,10.6838708552686,207,94,1414.76391,0.02273,3.84497,-0.03686,374,40,89.77117,320,191.87654
78.936881101982,10.6748325609308,208,101,1414.97598,0.02497,2.92709,0.01254,369,60,89.4325,313,100.36476
78.9369420517716,10.6657942610353,209,107,1330.88718,0.02772,2.00922,0.0734,373,30,89.98199,295,196.66689
78.937002946936,10.6567559555866,210,117,1046.12913,0.02157,1.09134,-0.0992,378,60,89.14578,328,71.32978
78.9446703816799,10.8737350700406,211,52,582.80674,0.01907,3.89339,-0.53026,375,40,88.64348,369,97.8405
78.9447322603939,10.8646968412902,212,55,855.37907,0.0243,4.73564,-0.15053,354,10,86.84976,382,54.92738
78.9447940845513,10.8556586068902,213,53,1127.92058,0.01941,5.57789,-0.21385,0,80,89.98449,0,45.86352
78.9448558541603,10.8466203668451,214,53,1354.59097,0.01954,6.42015,-0.50824,344,40,88.03478,370,229.52414
78.9449175692286,10.8375821211594,215,52,1354.51405,0.01912,7.2624,-0.4408,334,40,89.1078,373,214.67532
78.9449792297642,10.8285438698377,216,52,1354.4372,0.02368,8.10465,-0.43916,351,40,89.40053,383,265.53369
78.945040835775,10.8195056128844,217,52,1354.36041,0.02076,8.42301,-0.39672,358,40,89.47946,350,225.96207
78.9451023872689,10.8104673503041,218,53,1354.2837,0.02032,8.49863,-0.32577,336,40,85.97141,368,209.26816
78.9451638842539,10.8014290821013,219,53,1356.57609,0.02136,8.57425,-0.14357,355,40,87.4165,344,190.4294
78.9452253267377,10.7923908082804,220,53,1368.4448,0.01989,8.64987,-0.10331,364,40,87.08434,354,172.45227
78.9452867147284,10.7833525288461,221,55,1380.3385,0.01967,8.72549,-0.22417,362,40,86.65832,357,190.77026
78.9453480482337,10.7743142438028,222,58,1392.25718,0.02477,8.80111,-0.36925,364,40,86.52644,351,271.05331
78.9454093272615,10.765275953155,223,60,1404.20078,0.01996,8.87673,-0.27188,366,20,87.04296,348,122.87411
78.9454705518198,10.7562376569072,224,62,1413.2743,0.02342,8.95235,0.16563,357,20,78.96296,360,93.02539
78.9455317219163,10.747199355064,225,65,1412.60316,0.02385,9.02797,-0.1992,353,40,84.03661,366,230.82738
78.9455928375588,10.7381610476299,226,70,1411.92127,0.02224,9.10359,-0.16931,366,20,89.97645,351,126.74364
78.9456538987554,10.7291227346093,227,72,1411.22864,0.01964,8.43985,-0.25372,376,40,86.42242,337,199.37938
78.9457149055137,10.7200844160069,228,75,1410.52529,0.01992,7.52197,0.02031,374,40,86.95359,340,158.11047
78.9457758578415,10.7110460918271,229,77,1399.01486,0.01921,6.60409,-0.03819,373,20,89.33148,345,96.31728
78.9458367557468,10.7020077620745,230,80,1356.203,0.01962,5.68621,-0.13493,379,10,84.99983,329,69.16188
78.9458975992373,10.6929694267535,231,85,1312.63663,0.02044,4.76833,0.05488,377,60,89.79533,327,72.93645
78.9459583883207,10.6839310858686,232,89,1268.31675,0.02071,3.85044,-0.21789,380,40,88.86087,323,184.01753
78.946019123005,10.6748927394245,233,96,1223.24437,0.02284,2.93256,-0.14947,376,40,88.88754,312,184.70483
78.9460798032979,10.6658543874256,234,109,1120.80432,0.0274,2.01468,-0.03052,381,60,89.98281,298,91.03062
78.9461404292071,10.6568160298764,235,113,879.88654,0.02319,1.09679,-0.01222,373,20,87.26317,321,71.19141
78.9462010007405,10.6477776667815,236,109,639.73794,0.01989,0.17891,-0.07784,379,20,86.6062,320,47.24398
78.9538144473618,10.8737961237863,237,50,576.26109,0.01977,3.88828,-0.4229,369,40,87.10325,377,93.11286
78.9538760512496,10.8647578430981,238,52,846.54063,0.02433,4.73054,-0.49443,349,40,87.58068,369,176.87625
78.9539376008231,10.8557195567633,239,54,1116.78949,0.02392,5.57279,-0.15946,4,80,89.9871,4,53.45517
78.9539990960903,10.8466812647864,240,51,1343.18925,0.02361,6.41505,-0.1719,329,40,88.17091,384,213.64174
78.9540605370591,10.8376429671719,241,50,1343.11267,0.01863,7.25731,-0.50643,333,40,85.97799,367,216.14676
78.9541219237373,10.8286046639243,242,53,1343.03616,0.02105,8.09956,-0.5855,341,40,86.5578,366,257.33063
78.9541832561329,10.8195663550482,243,52,1342.95971,0.02056,8.42255,-0.30764,354,40,88.13331,354,207.63359
